Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-03-31,47.53,47.77,45.52,46.34,495400.0,0.0,1.0,44.76901205206535,44.99507060229669,42.87577169387786,43.64813840716828,495400.0
2008-02-29,52.32,52.65,51.01,51.64,434100.0,0.0,1.0,49.28076395043255,49.59159445700064,48.046861030419805,48.640264724777076,434100.0
2008-01-31,48.29,48.92,46.6,47.71,1073000.0,0.0,1.0,45.38422129396612,45.976311983864626,43.795914522651096,44.83912192866274,1073000.0
2007-12-31,36.99,37.66,36.8,37.13,194600.0,0.0,1.0,34.76418193546919,35.39386568504378,34.58561490200773,34.89575764433552,194600.0
2007-11-30,36.8,36.8,34.99,35.18,1036400.0,0.0,1.0,34.58561490200773,34.58561490200773,32.884528951664414,33.06309598512587,1036400.0
2007-10-31,35.91,36.18,34.7401,35.94,963700.0,0.0,1.0,33.749169324214606,34.00292247702825,32.64966631133801,33.777364118971676,963700.0
2007-09-30,32.5,34.13,32.5,33.24,847300.0,0.0,1.0,30.54436098682748,32.07627816862837,30.54436098682748,31.239832590835245,847300.0
2007-08-31,24.3,24.44,23.9,23.95,241000.0,0.0,1.0,22.83778375322793,22.969359462094268,22.461853156466976,22.508844481062095,241000.0
2007-07-31,23.07,23.45,22.66,22.9,472900.0,0.0,1.0,21.681797168187998,22.038931235110905,21.29646830650802,21.522026664564592,472900.0
2007-06-30,21.86,22.23,21.78,22.19,299900.0,0.0,1.0,20.544607112986114,20.892342914989996,20.469420993633925,20.8547498553139,299900.0
2007-05-31,23.12,23.5,23.12,23.441,419300.0,0.0,1.0,21.728788492783117,22.085922559706024,21.728788492783117,22.03047279668378,419300.0
2007-04-30,24.22,24.48,23.9,23.95,116100.0,0.0,1.0,22.76259763387574,23.006952521770362,22.461853156466976,22.508844481062095,116100.0
2007-03-31,24.1,24.29,23.9,23.91,248600.0,0.0,1.0,22.649818454847455,22.828385488308907,22.461853156466976,22.471251421386,248600.0
2007-02-28,22.98,23.09,22.45,22.9,548700.0,0.0,1.0,21.597212783916785,21.700593698026047,21.09910474320852,21.522026664564592,548700.0
2007-01-31,23.16,23.7,23.16,23.51,297600.0,0.0,1.0,21.673163644311636,22.17849647539662,21.673163644311636,22.00069418297783,297600.0
2006-12-31,23.7,23.7,23.2,23.46,171800.0,0.0,1.0,22.17849647539662,22.17849647539662,21.710595705873484,21.95390410602552,171800.0
2006-11-30,22.82,23.01,22.65,22.94,398800.0,0.0,1.0,21.354991121035905,21.532793413454694,21.195904859398034,21.467287305721456,398800.0
2006-10-31,21.89,22.67,21.8532,22.67,310800.0,0.0,1.0,20.484695689722873,21.214620890178963,20.45025819308597,21.214620890178963,310800.0
2006-09-30,20.4,20.78,20.16,20.36,226900.0,0.0,1.0,19.090351396543927,19.445955981381513,18.86575902717282,19.052919334982075,226900.0
2006-08-31,22.2,22.68,22.02,22.44,351300.0,0.0,1.0,20.774794166827213,21.223978905569425,20.606349889798885,20.999386536198323,351300.0
2006-07-31,22.26,22.35,21.88,22.23,159000.0,0.0,1.0,20.830942259169994,20.91516439768416,20.47533767433241,20.802868212998604,159000.0
2006-06-30,20.65,21.25,20.2,21.0,573300.0,0.0,1.0,19.324301781305493,19.88578270473326,18.903191088734673,19.65183231997169,573300.0
2006-05-31,19.8,19.98,19.1301,19.61,474700.0,0.0,1.0,18.528870473116164,18.697314750144493,17.901977022109065,18.35106818069737,474700.0
2006-04-30,23.64,24.36,23.55,24.34,902100.0,0.0,1.0,22.122348383053847,22.79612549116716,22.038126244539683,22.777409460386234,902100.0
2006-03-31,18.19,18.35,17.66,18.17,459300.0,0.0,1.0,17.02222999525167,17.171958241499073,16.526255179557143,17.003513964470745,459300.0
2006-02-28,17.52,17.52,17.0,17.1,482400.0,0.0,1.0,16.395242964090667,16.395242964090667,15.908626163786606,16.002206317691236,482400.0
2006-01-31,17.7,18.19,17.6,17.94,771100.0,0.0,1.0,16.563687241118995,17.02222999525167,16.47010708721437,16.7882796104901,771100.0
2005-12-31,16.5,16.5,15.95,16.13,193900.0,0.0,1.0,15.44072539426347,15.44072539426347,14.92603454778802,15.094478824816349,193900.0
2005-11-30,15.9,16.15,15.7,15.73,537900.0,0.0,1.0,14.879244470835708,15.113194855597275,14.692084163026454,14.720158209197843,537900.0
2005-10-31,14.34,14.45,13.59,13.62,496200.0,0.0,1.0,13.419394069923525,13.522332239218615,12.717542915638822,12.74561696181021,496200.0
2005-09-30,16.3,16.33,15.62,15.72,658000.0,0.0,1.0,15.253565086454216,15.281639132625603,14.617220039902751,14.71080019380738,658000.0
2005-08-31,13.03,13.32,12.97,13.32,348600.0,0.0,1.0,12.193494053772909,12.464876500096329,12.137345961430135,12.464876500096329,348600.0
2005-07-31,13.36,13.4,13.3,13.3,175000.0,0.0,1.0,12.502308561658179,12.53974062322003,12.446160469315405,12.446160469315405,175000.0
2005-06-30,14.36,14.456,13.93,14.06,306700.0,0.0,1.0,13.438110100704451,13.527947048452893,13.035715438914554,13.15736963899057,306700.0
2005-05-31,12.43,13.1,12.24,12.49,251400.0,0.0,1.0,11.632013130345147,12.25900016150615,11.454210837926357,11.688161222687924,251400.0
2005-04-30,11.83,12.3,11.69,11.885,235900.0,0.0,1.0,11.070532206917385,11.510358930269133,10.939519991450906,11.12200129156493,235900.0
2005-03-31,12.29,12.4,12.07,12.36,544700.0,0.0,1.0,11.501000914878668,11.60393908417376,11.29512457628849,11.566507022611908,544700.0
2005-02-28,13.55,13.85,13.47,13.69,229400.0,0.0,1.0,12.680110854076972,12.960851315790853,12.60524673095327,12.811123069543449,229400.0
2005-01-31,11.65,11.68,11.41,11.61,153700.0,0.0,1.0,10.902087929889056,10.930161976060445,10.677495560517952,10.864655868327205,153700.0
2004-12-31,11.26,11.62,11.26,11.42,82800.0,0.0,1.0,10.537125329661011,10.874013883717668,10.537125329661011,10.686853575908414,82800.0
2004-11-30,13.11,13.24,12.61,12.68,344100.0,0.0,1.0,12.268358176896612,12.390012376972628,11.800457407373477,11.865963515106715,344100.0
2004-10-31,10.97,10.97,10.64,10.88,192500.0,0.0,1.0,10.265742883337593,10.265742883337593,9.956928375452323,10.181520744823429,192500.0
2004-09-30,9.65,10.05,9.42,9.87,594800.0,0.0,1.0,9.030484851796515,9.404805467415024,8.815250497815873,9.236361190386694,594800.0
2004-08-31,9.25,9.67,9.19,9.52,409100.0,0.0,1.0,8.656164236178006,9.04920088257744,8.60001614383523,8.9088306517205,409100.0
2004-07-31,7.84,8.24,7.8,8.21,405800.0,0.0,1.0,7.336684066122764,7.711004681741273,7.2992520045609135,7.682930635569885,405800.0
2004-06-30,8.49,8.96,8.43,8.82,115100.0,0.0,1.0,7.944955066502841,8.384781789854589,7.8888069741600635,8.25376957438811,115100.0
2004-05-31,18.7,18.7,17.93,18.19,146100.0,0.0,1.0,8.749744390082633,8.749744390082633,8.38946079754982,8.511114997625835,292200.0
2004-04-30,17.0,17.12,16.55,16.71,440800.0,0.0,1.0,7.954313081893303,8.01046117423608,7.743757735607892,7.8186218587315945,881600.0
2004-03-31,19.4,19.68,19.18,19.67,324600.0,0.0,1.0,9.077274928748828,9.208287144215307,8.974336759453738,9.203608136520076,649200.0
2004-02-29,19.66,19.96,19.24,19.87,316800.0,0.0,1.0,9.198929128824844,9.339299359681785,9.002410805625125,9.297188290424703,633600.0
2004-01-31,21.0,22.44,20.75,22.0,874500.0,0.0,1.0,9.825916159985844,10.499693268099161,9.708940967605061,10.29381692950898,1749000.0
2003-12-31,27.75,28.08,27.18,27.35,149200.0,0.0,1.0,12.98424635426701,13.138653608209644,12.717542915638822,12.797086046457755,298400.0
2003-11-30,27.2,27.69,27.1,27.3,177100.0,0.0,1.0,12.726900931029284,12.956172308095622,12.680110854076972,12.773691007981599,354200.0
2003-10-31,22.55,22.78,22.0,22.06,666600.0,0.0,1.0,10.551162352746704,10.658779529737027,10.29381692950898,10.321890975680368,1333200.0
2003-09-30,23.48,23.7,22.42,23.0,540300.0,0.0,1.0,10.98631006840322,11.08924823769831,10.490335252708698,10.761717699032117,1080600.0
2003-08-31,25.59,25.59,24.24,24.24,353700.0,0.0,1.0,11.973580692097038,11.973580692097038,11.341914653240803,11.341914653240803,707400.0
2003-07-31,19.5,19.86,19.2,19.69,126900.0,0.0,1.0,9.124065005701143,9.29250928272947,8.983694774844201,9.212966151910537,253800.0
2003-06-30,17.37,17.37,16.73,17.0,167000.0,0.0,1.0,8.127436366616864,8.127436366616864,7.8279798741220565,7.954313081893303,334000.0
2003-05-31,17.4,17.79,17.0,17.47,360700.0,0.0,1.0,8.141473389702556,8.32395468981658,7.954313081893303,8.174226443569177,721400.0
2003-04-30,14.42,15.1,14.4,15.01,197600.0,0.0,1.0,6.747129096523613,7.065301619799346,6.737771081133151,7.023190550542263,395200.0
2003-03-31,13.11,13.68,12.8,13.06,491800.0,0.0,1.0,6.134179088448306,6.400882527076493,5.989129849896134,6.11078404997215,983600.0
2003-02-28,25.25,25.53,24.5,25.45,193500.0,0.0,1.0,5.907247215229585,5.9727533229628245,5.731784426658409,5.954037292181899,774000.0
2003-01-31,30.25,30.25,28.86,29.25,189400.0,0.0,1.0,7.076999139037424,7.076999139037424,6.751808104218845,6.8430487542758565,757600.0
2002-12-31,28.35,30.0,28.05,29.36,230500.0,0.0,1.0,6.632493407990446,7.018511542847032,6.562308292561975,6.868783296599629,922000.0
2002-11-30,17.0,17.0,17.0,17.0,1500.0,0.0,1.0,3.9771565409466514,3.9771565409466514,3.9771565409466514,3.9771565409466514,6000.0
2002-10-31,16.75,17.0,16.75,16.8,6100.0,0.0,1.0,3.9186689447562597,3.9771565409466514,3.9186689447562597,3.9303664639943383,24400.0
2002-09-30,18.2,18.4,17.9,18.08,19300.0,0.0,1.0,4.257897002660533,4.3046870796128465,4.187711887232062,4.229822956489144,77200.0
2002-08-31,15.6,15.6,15.15,15.25,18000.0,0.0,1.0,3.6496260022804567,3.6496260022804567,3.544348329137751,3.567743367613908,72000.0
2002-07-31,12.73,12.84,12.73,12.8,2000.0,0.0,1.0,2.9781883980147574,3.00392294033853,2.9781883980147574,2.994564924948067,8000.0
